Name,PE_14,PE_8,PE_9,PN_16,PN_17,PN_9
PB.8080.1,1.0806,8.84538,7.44863,12.9693,13.6144,2.52888
PB.6660.3,5.07755,25.7759,3.83059,7.19321,17.1534,4.79741
PB.6660.4,2.21516,0.0,0.0,18.1112,3.8007,4.56896
PB.6660.5,0.0,11.2607,2.32201,8.4987,6.0042,0.0
PB.6660.6,17.2231,56.6671,26.5407,33.9115,46.1823,29.6399
PB.2346.1,6.43836,11.2224,8.19686,18.9824,13.5177,10.4053
PB.6661.1,0.0,20.3522,5.37728,7.75126,6.50095,3.9168
PB.6661.3,116.603,238.224,186.859,144.957,183.748,106.481
PB.6660.7,209.476,576.648,166.613,370.121,405.516,187.765
PB.9234.12,0.0,0.641333,1.03604,0.78386,0.643755,0.790683
PB.11109.1,3.31128,5.66897,1.52631,4.24832,2.84519,2.3297
PB.6660.8,573.598,843.911,700.537,876.238,909.529,301.534
PB.6660.9,10.5459,10.694,8.96404,17.5187,4.55172,7.47324
PB.6661.4,4.85244,2.16618,0.0,16.1635,1.93266,0.0
PB.6660.10,116.836,281.713,105.947,166.116,169.503,78.7137
PB.6661.6,0.0,0.0,3.35003,2.33739,1.25484,2.9822
PB.6660.13,0.0,7.02803,3.38275,12.1792,13.6848,3.0878
PB.6660.16,1.0551,1.51546,0.0,0.595151,3.54925,0.0
PB.6660.17,4.86688,8.33497,10.8802,14.223,26.6197,6.66797
PB.6528.2,2.84788,1.44285,1.45693,0.0,0.786632,2.00819
PB.6968.1,12.4678,11.0397,0.0,4.21301,0.0,0.0
PB.6660.19,0.0,0.865827,1.35655,0.758751,1.69272,2.07186
PB.434.3,1.8837,2.14995,2.60484,0.483352,0.0,2.65061
PB.4984.2,23.8715,25.1499,16.9284,36.7522,38.9191,21.963
PB.8171.6,4.429,5.18634,4.09082,8.24732,9.00106,2.42487
PB.7292.2,2.08075,0.0,0.0,1.06783,1.19191,1.46395
PB.6662.1,95.7246,51.6693,69.3372,133.19,119.571,119.85
PB.6662.2,0.0,19.7585,2.60139,18.9999,18.4003,42.2014
PB.9399.2,0.983879,0.842207,3.17458,1.26486,2.81929,2.07667
PB.6662.3,0.0,0.549725,0.0,1.48049,1.66482,0.676387
PB.6392.7,0.0,1.44865,1.1701,0.0,0.727061,0.893
PB.207.5,0.0,1.10282,1.80202,0.990418,4.78941,0.0
PB.6664.7,0.0,3.40439,0.0,1.8369,1.3669,0.839435
PB.1356.7,1.18516,0.0,1.70607,1.85991,0.686719,0.870152
PB.6470.7,5.97809,2.92869,2.04369,0.638114,0.0,4.28839
PB.6664.10,9.39905,12.739,11.9142,7.83825,9.42206,15.7055
PB.6664.11,0.0,3.74012,3.02097,1.68171,0.0,2.30555
PB.6665.2,1.02685,0.345832,1.52529,0.263535,0.0,0.0
PB.6664.14,0.0,4.87662,2.44572,2.98207,1.10953,1.80278
PB.8681.2,0.0,2.19105,0.0,3.77913,9.35938,2.3697
PB.10968.5,18.4066,15.7183,23.3678,19.1366,27.0902,21.5067
PB.3871.6,7.56658,2.18067,3.20775,3.90457,2.83292,2.12837
PB.6666.1,7.34351,11.1753,4.51326,0.0,5.60876,5.16664
PB.11936.2,1.66436,12.3474,4.60305,2.56242,0.95339,1.17098
PB.6667.1,4.32059,1.64376,2.6554,0.0,0.0,0.0
PB.6667.2,4.42281,6.28178,4.69124,19.843,10.7616,13.9133
PB.6667.3,2.74971,8.22414,3.02016,4.27262,2.90262,8.49522
PB.8642.3,0.0,1.1391,5.52065,1.02437,3.44103,0.0
PB.6667.4,1.63189,0.0,0.0,0.837478,0.934793,0.0
PB.8316.4,0.0,0.0,1.04304,0.580638,0.648108,0.796028
PB.7294.4,13.1737,22.1347,12.4244,23.9721,13.4013,24.5343
PB.11240.2,0.0,2.38501,0.0,0.956568,3.20317,0.655706
PB.9823.1,0.0,0.0,2.85955,0.795923,2.66523,0.0
PB.8332.11,10.6134,1.51419,0.0,0.0,1.51991,1.8668
PB.3989.4,2.98049,4.68316,5.31975,3.23139,6.59593,0.0
PB.9373.1,0.967478,1.65634,1.78381,3.97204,0.554199,0.680685
PB.6668.4,0.0,0.76011,2.45582,0.0,0.76298,1.40568
PB.6668.5,1.58942,2.23229,5.61991,1.7091,3.8172,2.9337
PB.5658.11,14.7378,3.455,19.4724,19.2431,13.4952,8.74324
PB.6668.6,12.0894,8.79836,8.39373,8.30708,5.0732,4.20547
PB.6668.8,0.0,1.87722,0.807774,0.843771,0.0,1.53686
PB.6668.9,0.0,3.14647,3.66581,0.0,0.785025,2.78533
PB.6668.10,1.10496,2.71616,1.14074,0.589936,0.629301,1.43159
PB.5934.2,1.32112,3.03736,2.40418,5.87966,1.47897,0.0
PB.2527.1,0.0,0.867017,5.50305,1.53171,0.854362,2.50142
PB.3555.11,0.0,0.929679,1.60149,0.0,0.886247,0.0
PB.6669.3,4.25128,4.45657,0.0,9.9332,7.57997,1.65614
PB.6669.4,1.96378,0.0,0.0,5.38829,6.48597,6.53694
PB.6669.6,9.86751,3.31705,3.46394,7.0128,2.19169,3.36697
PB.6669.8,0.0,1.01411,0.0,0.961418,2.04199,1.54234
PB.6669.10,3.12847,0.0,2.52378,0.0,1.56818,0.0
PB.11471.16,36.3082,20.1483,28.1999,10.1535,7.2666,25.3285
PB.6670.1,137.145,101.744,134.018,156.248,133.553,88.7713
PB.6671.1,1.75555,19.1521,11.4993,11.8915,10.3508,13.0271
PB.6671.2,0.0,0.417609,0.0,0.371339,0.42429,0.532734
PB.6726.5,0.0,2.75847,0.0,1.95554,3.98147,3.43222
PB.7236.12,0.0,0.800786,0.0,0.753911,0.838732,0.957235
PB.10689.135,11.3276,4.29601,43.4732,0.0,0.0,1.64972
PB.6671.4,4.31187,1.00705,0.0,0.0,0.949876,0.0
PB.6671.5,0.0,4.04779,2.81112,1.6207,1.85312,0.0
PB.1138.8,3.54816,1.00918,0.0,1.74311,0.0,0.0
PB.5685.13,1.0317,1.17752,0.951108,1.05892,1.18197,0.0
PB.6671.6,25.7323,16.0359,0.0,13.7723,5.16627,8.58864
PB.8799.1,14.0328,42.9702,18.4901,30.3319,37.9756,31.2837
PB.6672.2,0.0,6.7256,2.71072,6.05626,8.00233,0.0
PB.9054.1,0.0,1.11881,0.0,3.93921,2.07401,1.42244
PB.3932.1,60.8494,72.1953,73.9994,137.531,116.411,57.3857
PB.3822.9,5.48148,1.3155,1.34277,0.666495,3.12921,4.09857
PB.12024.2,2.20838,1.26055,4.15033,1.13333,2.53004,4.66121
PB.8464.1,17.8799,4.25148,24.7248,31.3508,24.7517,24.111
PB.6396.9,1.5446,0.881463,0.0,0.396341,0.0,1.08673
PB.11650.16,0.0,0.0,1.61234,1.63352,1.64414,1.00969
PB.9600.1,0.0,0.0,1.47315,0.820069,1.83072,0.0
PB.3489.3,0.0,1.63944,1.28011,0.0,5.27468,0.0
PB.182.13,0.0,1.68761,2.94321,2.25806,0.83599,2.05358
PB.6674.1,9.17153,11.6018,7.94583,11.4155,10.7063,3.81119
PB.6833.4,0.0,0.0,1.09075,0.593111,1.34545,0.0
PB.9886.1,0.0,1.00266,0.0,0.985231,0.751955,0.0
PB.7841.3,1.72914,1.94513,3.14225,2.62385,2.90089,2.3981
PB.8778.1,57.5243,62.2979,45.962,82.5878,79.8045,54.5336
PB.6677.1,71.3326,5.08845,139.741,141.854,71.5073,100.374
PB.10970.17,3.02273,1.72499,5.57323,0.0,0.0,2.12669
PB.9747.12,0.0,0.812298,1.14348,0.519832,0.75557,0.0
PB.6678.1,12.5616,14.4333,8.87116,10.886,3.49899,6.53343
PB.7372.11,0.0,0.887764,0.0,1.25596,0.455896,0.0
PB.758.1,26.1692,39.0582,50.1058,56.8187,54.1962,46.7375
PB.4801.1,59.4605,68.1854,59.9393,65.3769,60.5621,48.6658
PB.6678.5,15.5678,14.0727,14.5724,1.67862,0.736236,7.43538
PB.1254.1,5.52054,1.57005,3.65028,2.55986,10.0941,4.27598
PB.1986.116,0.911662,19.648,1.6809,1.12526,0.686237,4.87029
PB.8328.2,0.0,0.698473,2.43717,0.621283,0.0,0.0
PB.182.12,4.55497,2.63693,1.44255,3.1174,1.75338,0.0
PB.6679.2,1.00225,1.11024,0.0,2.07595,2.9265,2.31893
PB.6679.3,1.13279,4.28247,6.60165,15.9307,13.2152,3.65651
PB.9202.2,0.0,0.413288,0.0,0.380986,0.846079,0.499974
PB.10829.2,0.0,0.604406,0.880998,0.0,1.39261,0.0
PB.9182.1,0.0,1.41272,2.28216,1.27043,1.41805,0.0
PB.3195.1,0.0,2.63402,3.58756,5.65381,4.5316,2.24739
PB.11250.1,1.22339,0.0,0.0,0.627838,0.700793,0.0
PB.6679.5,0.0,0.0,1.74233,1.93983,2.16524,0.0
PB.6678.10,2.10852,0.0,3.88763,0.0,1.20782,1.48348
PB.6679.7,1.51337,0.863642,1.40456,1.26613,1.30845,1.68498
PB.6678.12,5.37383,24.0222,14.1923,37.3056,27.906,22.1344
PB.9367.9,1.27723,0.728879,0.0,0.0,0.731632,0.898614
PB.6678.13,0.89359,0.0,0.0,0.789408,0.822047,1.01856
PB.6678.15,0.0,4.81329,2.61031,1.7403,1.82403,1.19857
PB.9753.2,0.0,1.95204,3.25646,4.9315,7.6508,0.0
PB.8038.5,0.0,0.47517,0.0,0.758553,0.451694,0.0
PB.9461.1,0.967287,2.93059,1.12112,2.2108,1.13899,5.626
PB.7175.2,1.11022,0.633573,1.0235,0.569759,0.0,0.0
PB.7754.1,5.90122,4.49022,0.0,3.02847,2.25359,4.1519
PB.6678.16,0.0,0.616027,2.26837,0.572839,0.652363,0.0
PB.1541.5,0.0,0.433783,0.748782,0.390092,0.435421,0.0
PB.9081.3,1.45048,0.0,1.37166,2.97755,3.39582,0.0
PB.9235.10,0.0,0.804767,0.0,1.44742,0.822961,0.0
PB.6680.4,0.922244,0.52514,0.0,0.993013,0.0,0.0
PB.6680.6,2.26093,2.20535,1.04146,1.16035,3.2338,2.38618
PB.6682.2,0.0,0.660649,0.0,0.594108,0.663144,0.830433
PB.6683.1,2.85427,0.0,3.77839,1.40223,3.66977,0.0
PB.6682.3,1.45466,0.0,0.0,0.721921,1.86199,1.01341
PB.6684.1,4.71706,1.34595,3.97433,21.1461,18.2389,6.63753
PB.6685.1,0.0,1.91869,2.06636,3.45088,3.85188,4.731
PB.6685.2,1.32605,0.0,1.22247,0.680524,0.759601,0.0
PB.9246.1,163.615,229.218,156.625,146.385,164.011,148.32
PB.6686.2,32.8303,34.6309,15.5527,15.4223,29.2896,21.9228
PB.7653.2,1.13503,0.867343,0.0,1.31266,0.649568,0.0
PB.6687.2,2.59014,1.32825,1.08787,3.02462,1.37039,1.8082
PB.5872.4,16.5612,8.04722,8.39095,4.58851,7.00781,8.4847
PB.11974.1,0.0,0.0,0.707366,0.393775,0.879063,0.0
PB.6689.1,0.0,1.4624,1.86104,0.345333,2.69821,0.999542
PB.9703.3,3.23989,2.3647,5.94238,3.73284,2.69042,0.0
PB.6690.1,229.741,379.707,256.303,462.642,458.268,281.007
PB.6690.2,87.8503,133.275,80.882,104.796,128.989,65.2046
PB.1423.4,0.0,1.87444,0.0,0.851507,0.42865,0.0
PB.6690.4,1.61038,6.4256,2.96996,0.0,1.84003,0.0
PB.6690.7,0.0,1.19509,0.0,12.0635,7.19956,1.47149
PB.6690.8,3.11032,1.28018,5.14001,2.14691,3.56295,3.28247
PB.5974.1,0.755381,0.215538,1.74094,0.0,0.0,0.53146
PB.1560.3,2.552,0.0,1.79849,2.04606,3.50454,0.0
PB.6690.14,3.14188,5.53188,7.222,16.1408,17.8498,5.4931
PB.3777.1,0.0,1.72378,1.88711,1.10501,2.16077,2.17803
PB.6972.20,4.5015,0.963332,2.07494,0.288768,0.644647,3.56299
PB.6690.15,0.750224,0.852347,0.0,1.15674,0.912819,2.62954
PB.6690.17,0.0,0.0,1.93658,0.504627,0.564044,1.38492
PB.6690.18,0.0,0.985518,2.14369,0.0,0.561978,0.0
PB.7768.1,32.6355,19.7347,33.1695,78.232,90.2303,22.2285
PB.6691.2,0.770948,3.13637,1.36925,0.380808,1.51622,0.0
PB.8357.3,0.0,1.91982,0.0,0.875659,3.25296,1.20049
PB.6691.5,2.12271,1.13803,0.0,1.98365,1.35473,5.73409
PB.6691.6,0.0,4.36178,3.4492,1.27111,0.694053,0.0
PB.11596.1,4.16049,1.58285,0.0,2.84685,2.38324,0.975726
PB.6695.1,0.0,0.667715,1.07865,3.00231,0.0,0.0
PB.6696.1,2.33185,0.683412,2.57964,2.87206,3.44079,0.656243
PB.6696.2,0.759922,1.301,2.10169,0.0,1.70688,0.534655
PB.6696.3,1.03848,0.59263,0.957359,1.42858,5.84222,2.19191
PB.11781.11,0.0,0.805036,2.40569,0.669598,0.0,0.0
PB.10788.4,4.51138,1.10636,11.4154,14.5388,9.59619,3.58706
PB.6697.3,0.0,0.0,1.25758,2.63913,8.16713,1.71839
PB.6697.4,0.0,0.0,3.90061,1.96891,4.01694,0.0
PB.6697.6,0.0,0.671305,0.0,2.83263,0.701469,2.4816
PB.6697.7,3.57672,0.0,2.3064,9.01093,5.38671,5.09313
PB.6697.8,0.0,0.0,2.22033,9.4748,9.65742,0.0
PB.4744.3,22.3743,4.91096,17.2465,27.5496,12.0048,12.9259
PB.6698.1,0.0,2.16039,1.00779,3.30283,2.65277,1.26028
PB.5615.6,2.21238,0.420849,0.0,0.378461,0.422438,1.03771
PB.8707.9,0.0,0.72988,0.605102,0.350899,0.0,0.478154
PB.6698.3,0.0,7.95946,1.28114,3.42172,0.625111,2.28224
PB.6698.5,1.45131,0.617539,0.0,3.3306,2.96851,0.0
PB.6698.6,0.0,0.577653,2.14516,1.55733,0.0,0.0
PB.9758.11,0.0,1.81162,0.975523,0.0,2.42462,1.489
PB.6698.7,1.04766,0.597886,0.965822,0.0,0.667809,0.0
PB.2896.3,0.933504,0.0,0.0,0.826557,0.680199,0.0
PB.1559.3,197.841,220.475,210.84,282.842,273.719,232.28
PB.9564.1,2.15402,6.14621,6.95019,7.18531,6.16942,6.81974
PB.9431.1,1.27838,4.37721,4.71408,5.9045,2.19687,2.69827
PB.6699.1,0.0,7.66183,5.30453,6.89013,8.78945,5.39774
PB.6701.1,107.758,128.355,86.0067,150.315,173.581,76.3239
PB.6702.1,2.2871,3.04543,2.10845,4.6949,3.05693,0.536375
PB.8779.6,0.0,1.56605,2.52987,0.70416,0.0,0.0
PB.5978.5,2.64202,0.491014,2.40376,0.0,0.48478,0.0
PB.6705.5,1.40914,0.0,0.0,0.695769,1.55324,0.0
PB.6707.2,3.14297,8.96804,2.89746,6.45182,3.60076,0.0
PB.8370.1,2.72974,3.11559,6.7107,2.98597,5.94237,1.28037
PB.6708.1,129.77,192.023,122.209,123.902,138.985,145.232
PB.9924.49,0.0,0.702305,0.0,5.30129,0.861479,0.0
PB.6710.2,1.96165,2.99762,2.2977,5.82952,3.14049,2.89247
PB.6711.2,7.26663,8.20611,4.43989,5.8609,0.0,0.0
PB.6711.6,0.0,0.809246,0.0,0.681955,0.762194,0.0
PB.7952.3,57.5743,51.2979,41.2703,194.998,77.5888,74.2716
PB.6893.5,1.97997,5.36331,31.8907,13.8745,12.1076,0.0
PB.6711.7,0.0,12.3256,1.46456,0.0,8.34208,6.63779
PB.6711.8,1.00508,0.573574,0.0,0.0,0.57574,0.0
PB.6711.9,0.0,1.43655,0.8343,0.464436,0.0,0.636721
PB.6711.10,2.82742,1.61353,0.0,1.45102,0.0,3.97856
PB.6713.1,32.7375,46.9862,43.832,42.2012,43.5383,37.7159
PB.6713.3,0.0,0.838034,0.673696,0.375556,2.09241,3.16853
PB.8249.2,0.0,3.97039,12.6635,7.01217,8.28044,3.59431
PB.7069.5,4.51968,0.859753,1.38888,1.54684,2.589,4.23986
PB.6713.4,18.1661,26.0745,24.3246,24.8758,21.568,18.5862
PB.6713.5,0.0,0.0,1.05228,3.49841,1.26627,0.0
PB.6714.1,4.35016,15.9454,10.8391,0.790307,0.936182,0.0
PB.9408.2,2.10695,0.601191,0.971187,0.0,0.0,0.0
PB.5070.4,0.0,0.593187,0.0,2.63016,1.19783,1.44104
PB.6714.3,1.57998,2.55781,2.7724,0.0,0.869544,2.06737
PB.10771.3,239.681,356.01,300.029,406.118,339.78,274.345
PB.6715.2,74.1689,105.382,69.5131,76.3742,85.5677,56.6355
PB.1442.4,0.0,0.482525,0.0,1.32839,1.47386,0.602845
PB.2404.3,1.21373,1.39589,4.65934,2.06469,0.482942,0.595989
PB.721.14,1.65371,1.88746,3.04908,0.0,0.0,1.1635
PB.2487.5,1.32791,6.09248,0.0,1.39462,0.0,1.32993
PB.6715.8,0.0,3.64074,1.49151,1.07807,0.0,0.0
PB.5340.1,34.1908,87.1479,50.8452,102.552,72.3208,73.6628
PB.6716.1,0.0,0.751488,0.0,1.3516,3.0173,0.926488
PB.4361.1,29.0769,47.8655,29.982,36.8338,40.1983,34.9384
PB.6716.4,2.19331,4.37915,9.24502,5.09471,9.08246,3.05768
PB.474.9,0.0,0.492197,0.808435,0.888024,0.495171,0.603397
PB.6074.2,5.41768,21.8744,0.0,5.49432,0.989789,6.06611
PB.6613.2,4.40088,1.92475,6.35717,6.53183,8.33289,7.9521
PB.2946.2,1.64131,3.7466,1.5131,0.0,0.940187,3.4643
PB.5535.5,0.0,1.53496,4.1871,0.902403,0.504055,1.25274
PB.6716.7,0.0,6.67989,8.99247,5.00591,2.23504,10.9806
PB.8792.2,0.0,0.0,0.719003,2.00127,0.64172,0.548729
PB.11875.4,0.0,5.12835,0.0,6.68407,4.06461,8.00749
PB.3677.2,0.0,0.415676,1.343,0.747618,0.0,1.02495
PB.10184.1,1.57322,0.0,0.0,4.84422,0.901186,0.0
PB.10189.3,0.0,0.0,0.847333,0.401243,0.447868,0.550086
PB.6167.4,159.521,320.282,130.931,343.292,381.548,218.933
PB.6718.1,6.50294,5.19547,3.59699,0.667455,2.23504,2.0856
PB.9005.3,1.79287,0.0,0.826412,0.0,0.513503,0.630701
PB.6719.2,30.0933,41.7632,51.7083,65.4022,49.6717,44.9431
PB.7443.2,2.38577,4.05907,2.18335,1.21542,1.35767,0.0
PB.6719.4,0.0,0.500299,3.11738,0.0,0.48547,0.0
PB.6720.3,0.0,1.52048,0.0,3.56011,1.04191,0.0
PB.6720.4,4.09693,1.83843,2.00673,1.75319,3.95624,1.34384
PB.6720.8,0.0,0.0,1.9301,4.36946,1.91405,0.0
PB.6721.1,0.754279,0.0,2.08608,0.774184,1.05529,0.0
PB.6720.10,0.0,0.512864,0.0,0.922416,1.31665,1.26459
PB.6720.11,4.84684,1.29683,4.87868,6.692,7.43762,3.54127
PB.7813.1,5.0305,9.8022,7.95009,12.9006,9.46814,9.60664
PB.6720.12,1.37347,1.35621,0.0,2.56409,2.41957,0.0
PB.4869.5,6.63801,2.84096,9.17925,1.7033,2.85183,2.33514
PB.6722.1,18.0377,28.2423,15.9592,53.1604,45.2035,28.3131
PB.9675.3,12.4049,14.5684,5.6916,10.4667,6.75045,8.01811
PB.6357.22,0.0,0.0,2.29615,3.83465,2.85376,0.0
PB.6722.2,2.03772,4.1594,4.39817,5.90428,3.46371,0.0
PB.10833.1,0.0,0.0,1.5749,0.876711,1.95717,1.20193
PB.8750.1,2.05668,26.408,6.6361,8.44381,7.06874,22.4286
PB.9699.1,10.0779,14.5483,14.2772,22.0529,18.233,10.8084
PB.3667.3,0.0,0.823216,1.44078,0.706888,0.0,0.0
PB.4659.2,0.0,1.52641,2.79215,0.312751,0.460045,1.47175
PB.8054.4,0.0,1.11455,0.0,2.87395,1.06912,0.0
PB.9814.1,81.6033,89.3599,75.403,132.435,141.533,76.7598
PB.9059.5,0.0,1.8383,0.0,1.65314,0.922618,0.0
PB.5461.1,4.14535,2.00089,1.7575,13.3156,3.22271,8.79291
PB.6722.5,0.0,0.540783,0.0,0.819675,1.19526,0.752595
PB.6722.6,30.1951,19.7463,26.1093,22.9052,19.3153,10.0533
PB.8418.2,1.68951,1.32295,0.0,0.0,0.610251,0.0
PB.4268.1,0.0,3.73496,1.20672,0.0,0.749813,0.920945
PB.6723.9,0.838555,0.65577,0.0,1.0407,0.0,0.0
PB.11683.7,3.08502,0.0,0.948014,0.657584,2.02804,1.14196
PB.9926.6,0.0,0.527835,0.848336,0.0,1.05425,0.0
PB.7227.3,6.71542,24.7598,13.8042,25.2824,27.6667,16.6468
PB.6723.10,0.0,0.484446,1.62646,1.92912,0.0,0.0
PB.9353.9,0.0,0.656045,1.06116,0.0,0.655672,0.0
PB.6723.11,3.6305,0.0,0.0,1.85077,2.29915,2.47406
PB.6723.13,0.0,0.961443,0.776124,0.428584,0.0,0.582749
PB.6723.15,0.77257,0.484498,0.706229,0.0,0.437385,1.07762
PB.4939.4,0.556958,0.0,0.957874,0.970738,0.364822,0.391864
PB.6723.16,2.02378,3.27276,1.90106,2.37258,4.22396,3.5809
PB.6723.18,4.26006,3.05216,6.10718,5.21692,5.67529,1.84304
PB.8615.2,18.0831,17.8131,21.7778,14.5941,15.6507,7.05937
PB.6723.19,0.69793,0.0,0.0,0.422304,0.928706,0.0
PB.6838.1,7.0195,13.3666,14.7765,17.4863,13.5779,11.4162
PB.6723.20,10.345,7.54709,11.0821,5.77204,6.07704,4.31244
PB.3051.3,684.231,130.554,322.551,27.3943,15.2888,281.791
PB.6723.22,1.90118,0.0,0.0,1.1559,1.07141,1.32227
PB.8565.7,0.0,0.661319,0.0,1.97697,1.41498,0.0
PB.6723.23,54.71,48.3794,61.1926,65.5411,45.0968,60.7294
PB.2130.2,1.11144,4.25587,0.0,0.0,0.751363,0.0
PB.6833.10,0.0,1.09174,1.76342,1.96451,1.09573,0.0
PB.9679.1,0.0,0.0,1.56363,4.35219,6.80108,3.57999
PB.2386.2,50.9009,81.6986,50.3169,81.0505,91.1186,51.2001
PB.4932.16,6.96289,2.09626,10.144,16.7809,17.8609,4.05312
PB.2306.3,4.66923,9.39325,5.29668,7.0186,11.2829,7.63899
PB.5119.1,13.5424,8.55631,10.2552,27.3031,25.4725,5.78484
PB.9243.2,1.5354,0.0,6.78667,0.609828,1.58496,0.0
PB.7487.1,13.4208,5.05656,9.3688,9.76556,15.1934,7.29952
PB.7555.4,1.29872,0.762799,1.2333,0.0,1.47053,0.0
PB.8165.4,4.96199,5.16933,9.80687,5.51468,2.85336,6.41681
PB.8533.1,10.6269,8.39315,9.30334,6.96287,8.76816,4.49055
PB.6159.1,0.0,0.753931,1.8269,0.0,0.378389,0.46475
PB.1234.2,0.0,3.45199,0.0,2.54802,2.96128,1.5778
PB.5705.7,1.46997,4.19435,2.71029,2.26314,2.52611,3.10266
PB.6270.6,0.0,0.0,2.67299,0.743998,1.6609,0.0
PB.6725.1,35.3264,33.3294,26.7237,50.0119,49.2433,29.9968
PB.6725.2,0.0,0.69508,2.27993,0.618003,0.986339,0.0
PB.9607.5,0.0,0.621445,1.03558,0.0,1.29423,0.0
PB.2458.3,1.79046,1.03585,1.77197,1.37889,2.05226,4.46478
PB.6726.2,17.8285,15.9601,8.70048,16.3531,15.722,11.642
PB.6726.3,3.66094,3.82872,1.59626,2.77938,2.85834,1.8276
PB.6726.8,0.0,1.49049,1.0546,1.9673,0.0,0.724015
PB.7334.11,0.74509,0.44053,0.0,0.412572,0.863157,1.85757
PB.2293.1,0.0,20.7544,0.0,2.94695,1.09646,1.34671
PB.1227.9,0.774038,1.87955,0.636995,0.0,0.0,0.0
PB.6726.10,7.69461,4.9988,8.04434,5.94808,7.20732,0.0
PB.6726.11,1.73338,0.964388,1.46735,0.0,0.0,1.21818
PB.6727.1,0.0,0.0,17.1109,8.58461,14.8134,3.02983
PB.9569.2,0.792088,1.81052,0.79307,1.21948,0.45373,2.22914
PB.6729.1,0.0,6.2046,4.12099,1.70935,1.24513,2.16651
PB.6729.2,0.617202,2.59315,0.46377,0.0,0.0,2.09277
PB.8046.16,0.992822,2.30662,4.55599,0.241546,0.563898,2.41627
PB.2166.4,1.4402,1.64376,1.3277,0.0,0.824984,0.0
PB.8866.2,0.0,1.84108,0.991382,3.31128,1.65963,0.0
PB.6729.3,0.667227,0.380768,0.0,0.342417,0.764412,0.938876
PB.8869.3,0.0,0.629885,2.03533,0.566678,0.0,0.776567
PB.7182.8,1.10205,1.25782,4.06386,6.98811,3.7877,0.0
PB.786.7,0.0,1.05966,5.10651,0.0,1.06207,0.0
PB.6730.2,0.580132,1.32426,2.13927,1.78632,1.66158,0.0
PB.6730.3,3.75083,0.0,0.0,1.14303,2.64839,0.0
PB.6730.5,0.0,1.19376,0.482112,0.536762,0.0,0.0
PB.7866.1,1.55008,0.884585,0.0,0.0,0.887926,3.27174
PB.6730.6,0.0,4.24627,0.0,1.46503,0.583211,2.22434
PB.9759.1,0.0,2.85511,0.0,2.88966,2.9776,1.33232
PB.11669.5,5.22316,1.93845,3.13407,0.866305,3.86788,4.15145
PB.2700.2,30.0006,59.6207,16.3627,10.3478,8.19481,11.9819
PB.6731.3,2.81229,12.6596,1.62043,2.62239,2.13011,3.94893
PB.191.5,3.85728,3.65558,3.57458,0.0,0.0,0.0
PB.6258.4,9.17544,9.34725,7.78533,15.5122,14.3364,15.8182
PB.6731.5,0.0,1.38605,0.599172,2.06992,0.844074,0.0
PB.6732.2,0.45452,1.03753,1.25705,0.233257,0.781085,0.63957
PB.7368.1,4.34377,4.00674,1.9139,2.97532,5.57262,1.47154
PB.6733.1,1.7722,3.03405,1.63377,0.0,2.03034,0.0
PB.3064.3,13.741,2.61387,7.81125,0.0,8.44483,0.0
PB.6735.1,51.0908,84.6285,51.1401,54.8507,68.1949,48.0766
PB.6735.4,1.49464,4.06406,1.33222,2.14322,2.4018,2.12867
PB.518.4,0.892908,0.503414,0.846465,2.74066,1.52882,2.0013
PB.6588.2,4.05753,2.78556,2.22199,9.07735,11.4991,1.81531
PB.6734.2,0.0,1.18224,3.81967,0.531582,0.593352,0.0
PB.7399.18,10.055,24.2225,4.16541,12.7396,4.7136,8.88855
PB.6736.1,0.0,1.26781,1.36538,1.52015,0.848396,1.04203
PB.6736.2,1.38548,1.58131,1.33732,0.0,3.17456,1.94955
PB.6736.3,16.9882,10.9873,16.1587,23.1614,22.2388,11.7027
PB.1405.5,2.69835,0.0,0.0,4.18476,1.28937,0.0
PB.8687.2,1.8799,0.927021,5.09079,2.01118,0.0,5.14439
PB.467.1,0.0,0.0,0.722289,0.40129,0.448681,0.548578
PB.6737.1,1.44743,2.18486,6.64241,49.7133,40.4738,9.43579
PB.6737.2,5.17297,2.43687,2.3334,11.5648,13.5275,3.7364
PB.6737.3,0.0,0.644465,1.99656,2.44395,0.548319,0.0
PB.3735.7,1.47378,0.841044,1.35866,0.378167,0.42211,2.59225
PB.6738.3,14.4329,8.85315,17.6888,6.12818,2.20456,5.9073
PB.7972.2,0.974773,2.22511,0.898631,1.37702,0.388701,0.685817
PB.8465.7,3.62116,1.2165,0.0,0.0,2.11182,2.31179
PB.6739.1,47.407,48.0185,49.9829,43.0126,42.289,31.6637
PB.7073.2,1.50425,3.29839,10.5627,3.79014,0.876149,0.0
PB.6739.4,14.7079,29.2085,27.2317,21.8336,33.6482,27.5561
PB.6739.8,1.79046,0.0,0.0,0.542572,7.46463,0.754745
PB.6739.9,0.0,3.39418,1.72682,1.49416,0.0,0.0
PB.11641.3,1.85608,3.07489,0.964937,0.492931,0.485468,4.98926
PB.7698.1,1.76022,6.57971,1.06291,0.5917,1.32091,0.811193
PB.6739.11,0.877745,0.511795,3.52974,0.0,1.19083,0.708042
PB.6739.12,0.0,0.0,0.564654,0.310857,0.347604,0.4257
PB.6739.14,3.8101,3.88678,6.36214,4.14418,2.79262,0.862619
PB.4267.5,0.0,0.600767,0.896093,0.0,1.23963,0.689439
